压裂井-压裂段-压窜井,平台,井段键,压窜分类_目标5类,曲线样本ID,验证平台组,outer_fold,Dummy_预测类型,Dummy_P_M1,Dummy_P_M2,Dummy_P_M3,Dummy_P_M4,Dummy_P_M5,Logistic_预测类型,Logistic_P_M1,Logistic_P_M2,Logistic_P_M3,Logistic_P_M4,Logistic_P_M5,RandomForest_预测类型,RandomForest_P_M1,RandomForest_P_M2,RandomForest_P_M3,RandomForest_P_M4,RandomForest_P_M5,XGBoost_预测类型,XGBoost_P_M1,XGBoost_P_M2,XGBoost_P_M3,XGBoost_P_M4,XGBoost_P_M5,NestedSelection_预测类型,NestedSelection_P_M1,NestedSelection_P_M2,NestedSelection_P_M3,NestedSelection_P_M4,NestedSelection_P_M5
阳101H32-4—第17段—阳101H32-3,阳101H32,阳101H32-4 | 第17段,涨幅微弱型,aef19174aa9392,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.2359450609607332,0.13551420031401823,0.10872952276106015,0.17924298239185812,0.34056823357233024,涨幅微弱型,0.38204103748513063,0.11054892664750193,0.22716027932945435,0.19337269292925038,0.08687706360866258,涨幅微弱型,0.641692042350769,0.04851824790239334,0.12010371685028076,0.12166790664196014,0.06801806390285492,先降后升型,0.2359450609607332,0.13551420031401823,0.10872952276106015,0.17924298239185812,0.34056823357233024
阳101H32-4—第17段—阳101H32-6,阳101H32,阳101H32-4 | 第17段,渐进上升型,6e6e0d4e2b25fc,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.10404634407467457,0.22262533127174652,0.1830227908862256,0.16698670846123054,0.32331882530612277,渐进上升型,0.266445558746393,0.16157123204834295,0.30860516956665884,0.17459125214015142,0.0887867874984539,涨幅微弱型,0.46419987082481384,0.049509987235069275,0.29108723998069763,0.12579451501369476,0.06940839439630508,先降后升型,0.10404634407467457,0.22262533127174652,0.1830227908862256,0.16698670846123054,0.32331882530612277
阳101H32-4—第17段—阳101H32-7,阳101H32,阳101H32-4 | 第17段,涨幅微弱型,d46a7299395d46,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.2359450609607332,0.13551420031401823,0.10872952276106015,0.17924298239185812,0.34056823357233024,涨幅微弱型,0.38204103748513063,0.11054892664750193,0.22716027932945435,0.19337269292925038,0.08687706360866258,涨幅微弱型,0.641692042350769,0.04851824790239334,0.12010371685028076,0.12166790664196014,0.06801806390285492,先降后升型,0.2359450609607332,0.13551420031401823,0.10872952276106015,0.17924298239185812,0.34056823357233024
阳101H32-4—第19段—阳101H32-1,阳101H32,阳101H32-4 | 第19段,涨幅微弱型,94bfbe6c613e73,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.2401452223281224,0.1520272717368698,0.11644653422530883,0.18492573330649775,0.30645523840320116,涨幅微弱型,0.3842585844656086,0.10762633040594019,0.2312960437884947,0.1892240430478419,0.08759499829211448,涨幅微弱型,0.6311490535736084,0.04870620742440224,0.12421242892742157,0.14186319708824158,0.05406912788748741,先降后升型,0.2401452223281224,0.1520272717368698,0.11644653422530883,0.18492573330649775,0.30645523840320116
阳101H32-4—第19段—阳101H32-2,阳101H32,阳101H32-4 | 第19段,先降后升型,2369b717cdd080,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.10379368862095954,0.24663389802245012,0.193591407303179,0.16957910758897546,0.286401898464436,渐进上升型,0.25975106868983394,0.15878752469567006,0.3199631562479214,0.17305834299948364,0.088439907367091,涨幅微弱型,0.4281873106956482,0.050977643579244614,0.31380438804626465,0.15043993294239044,0.05659068003296852,先降后升型,0.10379368862095954,0.24663389802245012,0.193591407303179,0.16957910758897546,0.286401898464436
阳101H32-4—第19段—阳101H32-3,阳101H32,阳101H32-4 | 第19段,涨幅微弱型,50c44f0dc217b7,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.2401452223281224,0.1520272717368698,0.11644653422530883,0.18492573330649775,0.30645523840320116,涨幅微弱型,0.3842585844656086,0.10762633040594019,0.2312960437884947,0.1892240430478419,0.08759499829211448,涨幅微弱型,0.6311490535736084,0.04870620742440224,0.12421242892742157,0.14186319708824158,0.05406912788748741,先降后升型,0.2401452223281224,0.1520272717368698,0.11644653422530883,0.18492573330649775,0.30645523840320116
阳101H32-4—第19段—阳101H32-6,阳101H32,阳101H32-4 | 第19段,渐进上升型,7ff9ca32cde1f0,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.10637270778394084,0.2441198115318442,0.19149471276339497,0.17038807369440614,0.2876246942264139,渐进上升型,0.2635705131342784,0.15830141358455893,0.31607426735903243,0.17319723188837255,0.08885657403375767,涨幅微弱型,0.45242470502853394,0.04925018921494484,0.29830998182296753,0.14534208178520203,0.054673030972480774,先降后升型,0.10637270778394084,0.2441198115318442,0.19149471276339497,0.17038807369440614,0.2876246942264139
阳101H32-4—第19段—阳101H32-7,阳101H32,阳101H32-4 | 第19段,涨幅微弱型,7568578bcf81b0,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.2401452223281224,0.1520272717368698,0.11644653422530883,0.18492573330649775,0.30645523840320116,涨幅微弱型,0.3842585844656086,0.10762633040594019,0.2312960437884947,0.1892240430478419,0.08759499829211448,涨幅微弱型,0.6311490535736084,0.04870620742440224,0.12421242892742157,0.14186319708824158,0.05406912788748741,先降后升型,0.2401452223281224,0.1520272717368698,0.11644653422530883,0.18492573330649775,0.30645523840320116
阳101H32-4—第20段—阳101H32-1,阳101H32,阳101H32-4 | 第20段,涨幅微弱型,a8e2ef1c77a90b,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.2384097289124926,0.1535048802940068,0.11669876294803426,0.18311127458575938,0.308275353259707,涨幅微弱型,0.3850850426290233,0.10790865677522307,0.22977775531368447,0.1906198593893104,0.08660868589275862,涨幅微弱型,0.6321117877960205,0.048780497163534164,0.12440188974142075,0.14055423438549042,0.05415159836411476,先降后升型,0.2384097289124926,0.1535048802940068,0.11669876294803426,0.18311127458575938,0.308275353259707
阳101H32-4—第20段—阳101H32-3,阳101H32,阳101H32-4 | 第20段,涨幅微弱型,183b74f07bf90a,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.2384097289124926,0.1535048802940068,0.11669876294803426,0.18311127458575938,0.308275353259707,涨幅微弱型,0.3850850426290233,0.10790865677522307,0.22977775531368447,0.1906198593893104,0.08660868589275862,涨幅微弱型,0.6321117877960205,0.048780497163534164,0.12440188974142075,0.14055423438549042,0.05415159836411476,先降后升型,0.2384097289124926,0.1535048802940068,0.11669876294803426,0.18311127458575938,0.308275353259707
阳101H32-4—第20段—阳101H32-7,阳101H32,阳101H32-4 | 第20段,涨幅微弱型,f91b5a245ec346,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.2384097289124926,0.1535048802940068,0.11669876294803426,0.18311127458575938,0.308275353259707,涨幅微弱型,0.3850850426290233,0.10790865677522307,0.22977775531368447,0.1906198593893104,0.08660868589275862,涨幅微弱型,0.6321117877960205,0.048780497163534164,0.12440188974142075,0.14055423438549042,0.05415159836411476,先降后升型,0.2384097289124926,0.1535048802940068,0.11669876294803426,0.18311127458575938,0.308275353259707
阳101H32-4—第22段—阳101H32-5,阳101H32,阳101H32-4 | 第22段,涨幅微弱型,379b4a60562602,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,快速稳定型,0.04593707217218895,0.3343165408789681,0.2578945094539116,0.13671999370690802,0.22513188378802335,渐进上升型,0.2235095379031765,0.20968202410922268,0.33833690717938475,0.13591743944407514,0.0925540913641411,渐进上升型,0.2720702588558197,0.15379337966442108,0.38395100831985474,0.13567817211151123,0.054507218301296234,快速稳定型,0.04593707217218895,0.3343165408789681,0.2578945094539116,0.13671999370690802,0.22513188378802335
阳101H32-4—第22段—阳101H32-7,阳101H32,阳101H32-4 | 第22段,涨幅微弱型,f386135c6cb3c4,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.23877094858702827,0.1625439799273522,0.1200097019775576,0.18469703967181783,0.29397832983624417,涨幅微弱型,0.40126736524172085,0.10485039410371784,0.220682775273977,0.1923327548364458,0.08086671054413834,涨幅微弱型,0.6353453993797302,0.04903004318475723,0.125038281083107,0.13615766167640686,0.054428618401288986,先降后升型,0.23877094858702827,0.1625439799273522,0.1200097019775576,0.18469703967181783,0.29397832983624417
阳101H32-5—第8段—阳101H32-1,阳101H32,阳101H32-5 | 第8段,涨幅微弱型,ba50e5fc05cc18,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,稳定缓升型,0.28239908628661387,0.1443588389166874,0.10954788712232529,0.31160159808920523,0.15209258958516833,涨幅微弱型,0.34113495031274527,0.11887400390050613,0.25533066931337617,0.20870709654546932,0.0759532799279031,涨幅微弱型,0.5674319863319397,0.05720474198460579,0.12308771908283234,0.21224986016750336,0.040025707334280014,稳定缓升型,0.28239908628661387,0.1443588389166874,0.10954788712232529,0.31160159808920523,0.15209258958516833
阳101H32-5—第8段—阳101H32-2,阳101H32,阳101H32-5 | 第8段,涨幅微弱型,6bdfe209d5890a,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,稳定缓升型,0.21190590853028982,0.1814258462366511,0.13899648273236873,0.31351153610301136,0.1541602263976791,渐进上升型,0.24796454074617294,0.1614593067953429,0.3077421837752956,0.2137953295811487,0.06903863910204007,涨幅微弱型,0.4519920349121094,0.05160008743405342,0.2637012004852295,0.1966024786233902,0.03610418364405632,稳定缓升型,0.21190590853028982,0.1814258462366511,0.13899648273236873,0.31351153610301136,0.1541602263976791
阳101H32-5—第8段—阳101H32-3,阳101H32,阳101H32-5 | 第8段,涨幅微弱型,615632dbe4bb18,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,稳定缓升型,0.28239908628661387,0.1443588389166874,0.10954788712232529,0.31160159808920523,0.15209258958516833,涨幅微弱型,0.34113495031274527,0.11887400390050613,0.25533066931337617,0.20870709654546932,0.0759532799279031,涨幅微弱型,0.5674319863319397,0.05720474198460579,0.12308771908283234,0.21224986016750336,0.040025707334280014,稳定缓升型,0.28239908628661387,0.1443588389166874,0.10954788712232529,0.31160159808920523,0.15209258958516833
阳101H32-5—第8段—阳101H32-7,阳101H32,阳101H32-5 | 第8段,涨幅微弱型,30f7504b607240,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,稳定缓升型,0.28239908628661387,0.1443588389166874,0.10954788712232529,0.31160159808920523,0.15209258958516833,涨幅微弱型,0.34113495031274527,0.11887400390050613,0.25533066931337617,0.20870709654546932,0.0759532799279031,涨幅微弱型,0.5674319863319397,0.05720474198460579,0.12308771908283234,0.21224986016750336,0.040025707334280014,稳定缓升型,0.28239908628661387,0.1443588389166874,0.10954788712232529,0.31160159808920523,0.15209258958516833
阳101H32-5—第23段—阳101H32-1,阳101H32,阳101H32-5 | 第23段,涨幅微弱型,f0bbda337805bd,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.273950763764105,0.1355065299274501,0.1022392412680392,0.21181970630144864,0.27648375873895703,涨幅微弱型,0.4124563780943366,0.10560083001040373,0.21011059690768097,0.19163164358386398,0.0802005514037145,涨幅微弱型,0.6448904275894165,0.04976663738489151,0.10824663192033768,0.1287391632795334,0.06835708767175674,先降后升型,0.273950763764105,0.1355065299274501,0.1022392412680392,0.21181970630144864,0.27648375873895703
阳101H32-5—第23段—阳101H32-3,阳101H32,阳101H32-5 | 第23段,涨幅微弱型,55fb3034af9451,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.273950763764105,0.1355065299274501,0.1022392412680392,0.21181970630144864,0.27648375873895703,涨幅微弱型,0.4124563780943366,0.10560083001040373,0.21011059690768097,0.19163164358386398,0.0802005514037145,涨幅微弱型,0.6448904275894165,0.04976663738489151,0.10824663192033768,0.1287391632795334,0.06835708767175674,先降后升型,0.273950763764105,0.1355065299274501,0.1022392412680392,0.21181970630144864,0.27648375873895703
阳101H32-5—第23段—阳101H32-6,阳101H32,阳101H32-5 | 第23段,快速稳定型,c7df92f70ad5ea,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,快速稳定型,0.06916793329425308,0.28628182203008246,0.2246576616015017,0.17901010110038013,0.24088248197378262,渐进上升型,0.2240587672567537,0.2155038552571408,0.33523161774257365,0.13259575207347474,0.09261000767005739,渐进上升型,0.2862320840358734,0.1617986559867859,0.34451520442962646,0.13650093972682953,0.0709531381726265,快速稳定型,0.06916793329425308,0.28628182203008246,0.2246576616015017,0.17901010110038013,0.24088248197378262
阳101H32-5—第23段—阳101H32-7,阳101H32,阳101H32-5 | 第23段,涨幅微弱型,20be1008e760e5,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.273950763764105,0.1355065299274501,0.1022392412680392,0.21181970630144864,0.27648375873895703,涨幅微弱型,0.4124563780943366,0.10560083001040373,0.21011059690768097,0.19163164358386398,0.0802005514037145,涨幅微弱型,0.6448904275894165,0.04976663738489151,0.10824663192033768,0.1287391632795334,0.06835708767175674,先降后升型,0.273950763764105,0.1355065299274501,0.1022392412680392,0.21181970630144864,0.27648375873895703
阳101H32-6—第5段—阳101H32-1,阳101H32,阳101H32-6 | 第5段,稳定缓升型,7124492fa26382,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.22437671188182132,0.14916377073891418,0.10242115408279465,0.14684267176859653,0.37719569152787324,涨幅微弱型,0.4132875551402746,0.10490586395049517,0.21125744984189024,0.18734433228936878,0.08320479877797095,涨幅微弱型,0.6473394632339478,0.04995562881231308,0.11143042147159576,0.13079071044921875,0.06048379838466644,先降后升型,0.22437671188182132,0.14916377073891418,0.10242115408279465,0.14684267176859653,0.37719569152787324
阳101H32-6—第5段—阳101H32-3,阳101H32,阳101H32-6 | 第5段,涨幅微弱型,0b91631ef51957,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.22437671188182132,0.14916377073891418,0.10242115408279465,0.14684267176859653,0.37719569152787324,涨幅微弱型,0.4132875551402746,0.10490586395049517,0.21125744984189024,0.18734433228936878,0.08320479877797095,涨幅微弱型,0.6473394632339478,0.04995562881231308,0.11143042147159576,0.13079071044921875,0.06048379838466644,先降后升型,0.22437671188182132,0.14916377073891418,0.10242115408279465,0.14684267176859653,0.37719569152787324
阳101H32-6—第5段—阳101H32-4,阳101H32,阳101H32-6 | 第5段,涨幅微弱型,3eb85a30eaa507,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.09635726821880826,0.2439017772297666,0.1716660566538166,0.1348866410963541,0.3531882568012544,渐进上升型,0.2910175630626214,0.15841520450820823,0.30076625181148486,0.16534026016622538,0.08446072045146004,涨幅微弱型,0.45044517517089844,0.05362754315137863,0.2887392044067383,0.14225853979587555,0.06492958217859268,先降后升型,0.09635726821880826,0.2439017772297666,0.1716660566538166,0.1348866410963541,0.3531882568012544
阳101H32-6—第5段—阳101H32-5,阳101H32,阳101H32-6 | 第5段,涨幅微弱型,90bbf4e0db2de8,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.05230514145535734,0.3030854912841356,0.2166155558701208,0.11726893224993938,0.3107248791404469,渐进上升型,0.2278268940488521,0.21299264988099292,0.33638943558906365,0.13132660317214193,0.09146441730894979,渐进上升型,0.2861229479312897,0.16173695027828217,0.3531717360019684,0.13644888997077942,0.06251949071884155,先降后升型,0.05230514145535734,0.3030854912841356,0.2166155558701208,0.11726893224993938,0.3107248791404469
阳101H32-6—第5段—阳101H32-11,阳101H32,阳101H32-6 | 第5段,稳定缓升型,a76cdcf9ca658f,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.22437671188182132,0.14916377073891418,0.10242115408279465,0.14684267176859653,0.37719569152787324,涨幅微弱型,0.4132875551402746,0.10490586395049517,0.21125744984189024,0.18734433228936878,0.08320479877797095,涨幅微弱型,0.6473394632339478,0.04995562881231308,0.11143042147159576,0.13079071044921875,0.06048379838466644,先降后升型,0.22437671188182132,0.14916377073891418,0.10242115408279465,0.14684267176859653,0.37719569152787324
阳101H32-6—第6段—阳101H32-1,阳101H32,阳101H32-6 | 第6段,涨幅微弱型,d2136d57288f51,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.22509842440584266,0.14494844837560686,0.10067251681890982,0.13338957818975958,0.39589103220988103,涨幅微弱型,0.4129361537588306,0.1046172179737098,0.212145271577109,0.18801583684316736,0.08228551984718308,涨幅微弱型,0.6439424157142639,0.04660317674279213,0.1108456626534462,0.13010436296463013,0.06850437074899673,先降后升型,0.22509842440584266,0.14494844837560686,0.10067251681890982,0.13338957818975958,0.39589103220988103
阳101H32-6—第6段—阳101H32-2,阳101H32,阳101H32-6 | 第6段,涨幅微弱型,494784e6d3e0b7,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.2928669909230403,0.1140613639806133,0.07848660717879102,0.13038637401233205,0.38419866390522334,涨幅微弱型,0.4971179436743823,0.08242893141844049,0.17279302317610704,0.15792518116384754,0.08973492056722243,涨幅微弱型,0.6537929177284241,0.03741402551531792,0.08636558055877686,0.12399962544441223,0.09842786192893982,先降后升型,0.2928669909230403,0.1140613639806133,0.07848660717879102,0.13038637401233205,0.38419866390522334
阳101H32-6—第6段—阳101H32-3,阳101H32,阳101H32-6 | 第6段,涨幅微弱型,b7f9d2b2fa1659,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.22509842440584266,0.14494844837560686,0.10067251681890982,0.13338957818975958,0.39589103220988103,涨幅微弱型,0.4129361537588306,0.1046172179737098,0.212145271577109,0.18801583684316736,0.08228551984718308,涨幅微弱型,0.6439424157142639,0.04660317674279213,0.1108456626534462,0.13010436296463013,0.06850437074899673,先降后升型,0.22509842440584266,0.14494844837560686,0.10067251681890982,0.13338957818975958,0.39589103220988103
阳101H32-6—第6段—阳101H32-7,阳101H32,阳101H32-6 | 第6段,涨幅微弱型,b2a0e599839ed2,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.22509842440584266,0.14494844837560686,0.10067251681890982,0.13338957818975958,0.39589103220988103,涨幅微弱型,0.4129361537588306,0.1046172179737098,0.212145271577109,0.18801583684316736,0.08228551984718308,涨幅微弱型,0.6439424157142639,0.04660317674279213,0.1108456626534462,0.13010436296463013,0.06850437074899673,先降后升型,0.22509842440584266,0.14494844837560686,0.10067251681890982,0.13338957818975958,0.39589103220988103
阳101H32-6—第7段—阳101H32-3,阳101H32,阳101H32-6 | 第7段,涨幅微弱型,5fd33964698279,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.22536372559681145,0.14833739385386366,0.10251071347260518,0.14372885161377766,0.3800593154629421,涨幅微弱型,0.41550977736249683,0.10490586395049517,0.21070189428633468,0.18734433228936878,0.08153813211130428,涨幅微弱型,0.6477911472320557,0.04999048262834549,0.11150816828012466,0.13088196516036987,0.0598282627761364,先降后升型,0.22536372559681145,0.14833739385386366,0.10251071347260518,0.14372885161377766,0.3800593154629421
阳101H32-6—第7段—阳101H32-4,阳101H32,阳101H32-6 | 第7段,涨幅微弱型,03ea2387352d97,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.09597468486511421,0.243748319109583,0.17270710940768608,0.1319197743134735,0.3556501123041433,渐进上升型,0.29323978528484357,0.15841520450820823,0.3002106962559293,0.16534026016622538,0.08279405378479339,涨幅微弱型,0.45078253746032715,0.05366770923137665,0.2889554798603058,0.14236508309841156,0.06422914564609528,先降后升型,0.09597468486511421,0.243748319109583,0.17270710940768608,0.1319197743134735,0.3556501123041433
阳101H32-6—第7段—阳101H32-5,阳101H32,阳101H32-6 | 第7段,涨幅微弱型,da3c7d3f21f229,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.05181442682673383,0.3031845336675516,0.218163510754393,0.11448264293041885,0.3123548858209027,渐进上升型,0.2278268940488521,0.21299264988099292,0.33638943558906365,0.13132660317214193,0.09146441730894979,渐进上升型,0.2863292992115021,0.1618535965681076,0.353426456451416,0.1365472972393036,0.061843328177928925,先降后升型,0.05181442682673383,0.3031845336675516,0.218163510754393,0.11448264293041885,0.3123548858209027
阳101H32-6—第9段—阳101H32-3,阳101H32,阳101H32-6 | 第9段,涨幅微弱型,c93723262a6eb2;fc06482d61d277,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.2753870877054567,0.11598413257880474,0.09854463874437454,0.1731093616515199,0.33697477931984404,涨幅微弱型,0.4107896891123659,0.10433944019593203,0.21345840289024035,0.1877380590653896,0.08367440873607197,涨幅微弱型,0.6455165147781372,0.04671709984540939,0.11111663281917572,0.13042239844799042,0.06622735410928726,先降后升型,0.2753870877054567,0.11598413257880474,0.09854463874437454,0.1731093616515199,0.33697477931984404
阳101H32-6—第9段—阳101H32-7,阳101H32,阳101H32-6 | 第9段,涨幅微弱型,6265d67791cf55,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.2753870877054567,0.11598413257880474,0.09854463874437454,0.1731093616515199,0.33697477931984404,涨幅微弱型,0.4107896891123659,0.10433944019593203,0.21345840289024035,0.1877380590653896,0.08367440873607197,涨幅微弱型,0.6455165147781372,0.04671709984540939,0.11111663281917572,0.13042239844799042,0.06622735410928726,先降后升型,0.2753870877054567,0.11598413257880474,0.09854463874437454,0.1731093616515199,0.33697477931984404
阳101H32-6—第10段—阳101H32-1,阳101H32,阳101H32-6 | 第10段,涨幅微弱型,6b61cf1c081d59,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.2787146231339807,0.11454572824764993,0.0986456423527086,0.1756388875213044,0.3324551187443564,涨幅微弱型,0.39493538407033296,0.10801548786022225,0.22267582584650833,0.18708672460628578,0.08728657761665048,涨幅微弱型,0.6418113708496094,0.046448949724435806,0.11047883331775665,0.13617275655269623,0.06508813053369522,先降后升型,0.2787146231339807,0.11454572824764993,0.0986456423527086,0.1756388875213044,0.3324551187443564
阳101H32-6—第10段—阳101H32-2,阳101H32,阳101H32-6 | 第10段,稳定缓升型,26537374bbf06c,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,涨幅微弱型,0.36152449189204755,0.08574497211039232,0.07309544695481017,0.16665705161510846,0.3129780374276415,涨幅微弱型,0.4792793384944459,0.08397775296726205,0.18234170060162266,0.15802726404577763,0.09637394389089164,涨幅微弱型,0.6527377367019653,0.03735364228487015,0.0862261950969696,0.13000406324863434,0.09367839992046356,涨幅微弱型,0.36152449189204755,0.08574497211039232,0.07309544695481017,0.16665705161510846,0.3129780374276415
阳101H32-6—第10段—阳101H32-3,阳101H32,阳101H32-6 | 第10段,涨幅微弱型,7f265a41ef93e8,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.2787146231339807,0.11454572824764993,0.0986456423527086,0.1756388875213044,0.3324551187443564,涨幅微弱型,0.39493538407033296,0.10801548786022225,0.22267582584650833,0.18708672460628578,0.08728657761665048,涨幅微弱型,0.6418113708496094,0.046448949724435806,0.11047883331775665,0.13617275655269623,0.06508813053369522,先降后升型,0.2787146231339807,0.11454572824764993,0.0986456423527086,0.1756388875213044,0.3324551187443564
阳101H32-6—第10段—阳101H32-5,阳101H32,阳101H32-6 | 第10段,涨幅微弱型,5179a57eb0bd01,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.07027737146412043,0.2532312699522487,0.22701871284788708,0.1522261515663303,0.2972464941694135,渐进上升型,0.19552350629736817,0.22420254162057615,0.3543527751694404,0.12753235291043732,0.09838882400217842,渐进上升型,0.2855178415775299,0.1513582170009613,0.35242486000061035,0.14298437535762787,0.06771472841501236,先降后升型,0.07027737146412043,0.2532312699522487,0.22701871284788708,0.1522261515663303,0.2972464941694135
阳101H32-6—第10段—阳101H32-7,阳101H32,阳101H32-6 | 第10段,涨幅微弱型,28fa775aaefeb4,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,先降后升型,0.2787146231339807,0.11454572824764993,0.0986456423527086,0.1756388875213044,0.3324551187443564,涨幅微弱型,0.39493538407033296,0.10801548786022225,0.22267582584650833,0.18708672460628578,0.08728657761665048,涨幅微弱型,0.6418113708496094,0.046448949724435806,0.11047883331775665,0.13617275655269623,0.06508813053369522,先降后升型,0.2787146231339807,0.11454572824764993,0.0986456423527086,0.1756388875213044,0.3324551187443564
阳101H32-6—第12段—阳101H32-1,阳101H32,阳101H32-6 | 第12段,涨幅微弱型,f410db2a67fc51,阳101H2,1,涨幅微弱型,0.5131744040150564,0.09912170639899624,0.2095357590966123,0.1329987452948557,0.0451693851944793,稳定缓升型,0.25562433895095127,0.22698600066245092,0.14504205253244984,0.28682296005732405,0.08552464779682394,涨幅微弱型,0.302519270648751,0.118232180039052,0.26698354620319453,0.23304120742099052,0.07922379568801194,涨幅微弱型,0.5116553902626038,0.0575266033411026,0.17615413665771484,0.21311494708061218,0.04154891520738602,稳定缓升型,0.25562433895095127,0.22698600066245092,0.14504205253244984,0.28682296005732405,0.08552464779682394
